"latitude","longitude","quadkey","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","z_score","ds"
"38.59111326262075","-0.208740234375","03311131112312","ES","2024-11-07 16:00","17.406118788982727","26.676785133910094","9.270666344927367","9.275931368556687e-06","1.3661164592749124e-05","50.36730693315133","0.7621375095672488","2024-11-07"
"37.41379984236999","-1.988525390625","03311132120103","ES","2024-11-07 16:00","14.002339464099","15.986418317070195","1.9840788529711944","7.4620161704530134e-06","8.186634588154546e-06","13.225129705397936","1.1120668253693529","2024-11-07"
"40.93841443553153","-4.097900390625","03311101000121","ES","2024-11-07 16:00","375.50687509825553","420.0058076385025","44.49893254024698","0.0002001121584920641","0.00021508470526932302","11.818889768914385","1.487760071168062","2024-11-07"
"41.21998526286659","-2.296142578125","03133332230113","ES","2024-11-07 16:00","12.582207608154189","13.774440236446418","1.1922326282922295","6.705210716592556e-06","7.053882028831236e-06","8.777900196257221","0.6695751214280927","2024-11-07"
"41.36856361438471","1.285400390625","12022222313010","ES","2024-11-07 16:00","47.38753020422546","52.77139716262054","5.383866958395075","2.5253388376162634e-05","2.7024198710942128e-05","11.126558713932718","0.9838602426845008","2024-11-07"
"38.83114929486112","-2.9992675781250004","03311103332333","ES","2024-11-07 16:00","12.867080478626225","12.285123135918747","-0.5819573427074776","6.857022917077762e-06","6.291203694880046e-06","-4.196682521634363","-0.1478647087775637","2024-11-07"
"41.4344897863724","1.680908203125","12022223201300","ES","2024-11-07 16:00","13.264819654699165","15.254134193445957","1.9893145387467914","7.06898293783633e-06","7.811632357140908e-06","13.945598941319","1.0361687008141947","2024-11-07"
"37.169071070033255","-3.438720703125","03311123122233","ES","2024-11-07 16:00","30.281422240779882","26.959047835985796","-3.322374404794086","1.613733640755972e-05","1.3805711141821438e-05","-10.62091863733385","-0.9411475905296498","2024-11-07"
"38.298558579947574","-0.8898925781250001","03311131032331","ES","2024-11-07 16:00","49.16646205278427","52.259991208657894","3.0935291558736253","2.6201402688636226e-05","2.676230804924036e-05","6.166528452053622","0.7042154223132332","2024-11-07"
"39.121536946817415","-0.736083984375","03311113213330","ES","2024-11-07 16:00","40.834497826596255","39.632639903713766","-1.201857922882489","2.1761198110904144e-05","2.0295849528043633e-05","-2.872887175230794","-0.11243287084257476","2024-11-07"
"37.675124769392205","-1.395263671875","03311133000020","ES","2024-11-07 16:00","","29.159512310293554","","","","","","2024-11-07"
"40.204049905825556","0.032958984375","12200000202221","ES","2024-11-07 16:00","31.477170341092908","35.5553269716686","4.078156630575691","1.6774565042331886e-05","1.8207860185204506e-05","12.55699492210889","0.7671394910011877","2024-11-07"
"39.35978475221358","2.9992675781250004","12200012201000","ES","2024-11-07 16:00","11.961221150152372","","","","","","","2024-11-07"
"41.9268026828648","0.20874023437499997","12022222001221","ES","2024-11-07 16:00","26.391791680337327","","","","","","","2024-11-07"
"41.631866887682655","0.648193359375","12022222033101","ES","2024-11-07 16:00","321.3750530284543","349.8017485848748","28.426695556420498","0.0001712646553547065","0.0001791332515616733","8.81789558136542","1.5979871855000736","2024-11-07"
"40.622291262579196","-4.625244140625","03311100121303","ES","2024-11-07 16:00","10.620373338944129","12.27670658920211","1.6563332502579815","5.659725490489568e-06","6.28689358669342e-06","14.253700823079425","0.9906236787770822","2024-11-07"
"39.54641140255015","-0.318603515625","03311113130203","ES","2024-11-07 16:00","227.196162231179","281.1462691938516","53.950106962672606","0.0001210755846036056","0.0001439748245080836","23.64198697961331","2.538477837281274","2024-11-07"
"37.15155999522679","-3.636474609375","03311123211010","ES","2024-11-07 16:00","609.9542796248973","659.7006123851573","49.74633276026009","0.00032505201787656236","0.0003378322613647738","8.142398608092646","0.8472959893546728","2024-11-07"
"40.01920078897608","-0.120849609375","03311111333012","ES","2024-11-07 16:00","32.23839052152027","35.35506547185678","3.1166749503365097","1.7180228489514257e-05","1.810530639932712e-05","9.376732451346017","1.0369581251675983","2024-11-07"
"38.03943838064009","-3.482666015625","03311121302203","ES","2024-11-07 16:00","56.41809104509365","55.06565523835606","-1.3524358067375886","3.0065883544958643e-05","2.8199086803099314e-05","-2.355417573314036","-0.26662820934380344","2024-11-07"
"40.30466486299902","-3.9440917968750004","03311101203100","ES","2024-11-07 16:00","111.75138447737511","119.49310761574355","7.741723138368442","5.955366531276585e-05","6.119234392913104e-05","6.866188982293083","0.5896449477202247","2024-11-07"
"39.138581474917935","-3.900146484375","03311103203312","ES","2024-11-07 16:00","","10.414092452870364","","","","","","2024-11-07"
"38.76264982411706","-3.4167480468749996","03311121100122","ES","2024-11-07 16:00","105.10859528019313","115.19782056790929","10.089225287716161","5.6013642552042695e-05","5.8992730181109424e-05","9.508395866587705","1.1880608545918472","2024-11-07"
"40.63896682325716","-4.713134765625","03311100121201","ES","2024-11-07 16:00","126.92020378938363","159.226969495564","32.30676570618036","6.763731271205214e-05","8.154002916635234e-05","25.255405126912066","1.694796494816925","2024-11-07"
"37.53586546904481","-3.636474609374999","03311123013030","ES","2024-11-07 16:00","22.475600242982335","22.269669058405885","-0.20593118457644977","1.1977519391225787e-05","1.1404283271233267e-05","-0.8772137131531267","-0.12029518716612314","2024-11-07"
"36.97622627851264","-2.603759765625","03311132203021","ES","2024-11-07 16:00","25.16309921133548","27.82346855637362","2.660369345038138","1.3409720118207476e-05","1.4248380439464423e-05","10.168402923326072","1.5345106675452984","2024-11-07"
"36.64197731031064","-4.603271484375","03311122323312","ES","2024-11-07 16:00","57.371667902043335","58.87118567561339","1.4995177735700551","3.057405619314877e-05","3.014789650431045e-05","2.5689136998560285","0.4016532981693787","2024-11-07"
"39.27478914553456","-2.625732421875","03311112201202","ES","2024-11-07 16:00","88.5534719279749","94.83308858952282","6.279616661547919","4.7191216951318566e-05","4.8563963969309834e-05","7.012142049164126","0.7419990595201645","2024-11-07"
"39.88444965995798","2.999267578125","12200012001002","ES","2024-11-07 16:00","74.22739845906189","68.19686525942737","-6.030533199634519","3.955667901155398e-05","3.492357105033284e-05","-8.016405356508885","-1.0824546704512215","2024-11-07"
"38.505190889229596","-0.8459472656249999","03311131031021","ES","2024-11-07 16:00","26.11933962188925","28.017038546625137","1.897698924735888","1.3919312206350154e-05","1.4347507507578842e-05","6.997585306996816","0.9641709648211245","2024-11-07"
"36.94111092415822","-4.669189453124999","03311122303211","ES","2024-11-07 16:00","10.217010253158588","","","","","","","2024-11-07"
"39.444677063693995","-0.7360839843749999","03311113033132","ES","2024-11-07 16:00","26.11847850745564","25.440302683386378","-0.6781758240692639","1.3918853308046433e-05","1.3027962721239565e-05","-2.5007886186638904","-0.2609555392588387","2024-11-07"
"37.4661380938002","-1.7907714843750002","03311132103330","ES","2024-11-07 16:00","10.803217914189629","13.559221675065658","2.7560037608760286","5.757165577602135e-06","6.943668741297577e-06","23.349596533016708","2.365641893305973","2024-11-07"
"40.421859842105285","-1.4392089843750002","03311110311112","ES","2024-11-07 16:00","14.947074245130075","20.388408273940776","5.441334028810701","7.965476769370646e-06","1.0440890827599065e-05","34.121205841080084","1.6472756807883409","2024-11-07"
"39.410732538426146","-0.6481933593749999","03311113122212","ES","2024-11-07 16:00","17.357281715387973","17.64954647767805","0.2922647622900776","9.249905500963916e-06","9.038321454726008e-06","1.592091720448387","0.09183161437306124","2024-11-07"
"39.98553789620646","-3.4606933593750004","03311101322032","ES","2024-11-07 16:00","34.89392742556481","41.17580722974713","6.281879804182317","1.859539624558966e-05","2.1086104528009754e-05","17.501232812178028","1.5025472947702947","2024-11-07"
"41.4344897863724","1.900634765625","12022223210310","ES","2024-11-07 16:00","48.0419409879179","50.54507836314095","2.503137375223055","2.5602131803112966e-05","2.5884102278671455e-05","5.104074848586712","0.7812636151928893","2024-11-07"
"41.35207162212639","2.076416015625","12022223213112","ES","2024-11-07 16:00","1869.4680355533033","2026.670882987091","157.20284743378784","0.0009962621422806228","0.0010378568620183933","8.404465858048498","0.9663959689135839","2024-11-07"
"39.189690305241136","-3.8781738281250004","03311103203131","ES","2024-11-07 16:00","","20.23758795913046","","","","","","2024-11-07"
"41.36856361438471","0.516357421875","12022222212111","ES","2024-11-07 16:00","16.433043861876943","15.950667014426458","-0.48237684745048526","8.75736796279562e-06","8.168326368953109e-06","-2.7670259495265777","-0.14658501999913806","2024-11-07"
"40.43858534705454","-3.482666015625","03311101300001","ES","2024-11-07 16:00","541.0604302195017","596.8358809592139","55.775450739712255","0.0002883376517075447","0.0003056392726377658","10.289526338811813","0.9641264857327864","2024-11-07"
"38.0913360961014","-0.6481933593750001","03311131302030","ES","2024-11-07 16:00","642.7825617143558","581.4647952411116","-61.317766473244205","0.00034254660672207676","0.0002977677494797025","-9.524608170491375","-0.7863036795417325","2024-11-07"
"39.56335264863388","-0.31860351562500006","03311113130201","ES","2024-11-07 16:00","240.00339336800823","290.2423246884608","50.23893132045259","0.00012790071308208437","0.00014863290870499384","20.845736077972383","3.0465256206123805","2024-11-07"
"38.00481945538502","-3.900146484375","03311121203332","ES","2024-11-07 16:00","36.02983072827359","36.70264645941701","0.6728157311434231","1.9200732863418137e-05","1.8795401760545082e-05","1.81695599982774","0.11680561455870218","2024-11-07"
"39.66491321994693","2.603759765625","12200003112330","ES","2024-11-07 16:00","24.96134678051788","23.266029216319204","-1.6953175641986746","1.3302203806019137e-05","1.1914518670385964e-05","-6.530160313065455","-0.6625079166052913","2024-11-07"
"41.50034906856355","-4.603271484375","03133322301110","ES","2024-11-07 16:00","11.286705476350571","10.45737583784882","-0.8293296385017506","6.014821951118002e-06","5.355215473377812e-06","-6.749812959202472","-0.5209215602552553","2024-11-07"
"39.61415155963188","2.757568359375","12200003131103","ES","2024-11-07 16:00","137.03747101174537","142.29530708667892","5.25783607493355","7.302892686393167e-05","7.286933568377756e-05","3.80899188922852","0.6659305553166422","2024-11-07"
"36.76529141207355","-4.097900390625","03311123220321","ES","2024-11-07 16:00","677.1310334897737","727.4631213474605","50.332087857686815","0.0003608513230500643","0.0003725333988333566","7.422177333290533","1.8029717337732354","2024-11-07"
"40.45530669209408","-4.119873046875","03311101022322","ES","2024-11-07 16:00","18.178680541384868","16.38498801513095","-1.793692526253917","9.687638876711234e-06","8.390741875429167e-06","-9.352533519620307","-1.557103304616217","2024-11-07"
"40.63896682325716","-3.812255859375","03311101030210","ES","2024-11-07 16:00","","39.1433731642454","","","","","","2024-11-07"
"39.495562843635824","2.911376953125","12200012022100","ES","2024-11-07 16:00","83.89430749664567","88.08936680918617","4.195059312540508","4.4708291836089236e-05","4.511050836188063e-05","4.941508372285459","1.0303896275730735","2024-11-07"
"41.58257907852257","2.208251953125","12022223122122","ES","2024-11-07 16:00","151.43838527573064","170.6276267727009","19.189241496970254","8.070334836918691e-05","8.73782984610476e-05","12.58819519916899","1.1412635436896093","2024-11-07"
"41.94314822367177","2.8674316406250004","12022232000212","ES","2024-11-07 16:00","12.935022174561361","","","","","","","2024-11-07"
"38.5395721587234","-3.2629394531249996","03311121121011","ES","2024-11-07 16:00","29.399219594951578","20.98805121711659","-8.41116837783499","1.5667199940316827e-05","1.0747967595001307e-05","-27.669027330003694","-2.10087183905669","2024-11-07"
"41.15384183520319","-0.472412109375","03133333321212","ES","2024-11-07 16:00","13.952487132368834","14.011702452075196","0.059215319706362735","7.435449259512234e-06","7.175383857596387e-06","0.3960232112701481","0.015876735183532456","2024-11-07"
"38.86537433698996","-0.12084960937500001","03311113333212","ES","2024-11-07 16:00","47.22221589778761","56.006009193754686","8.783793295967072","2.5165290381466157e-05","2.8680641461790694e-05","18.215241942811808","2.315277593398558","2024-11-07"
"40.68896851692565","-3.548583984375","03311101031112","ES","2024-11-07 16:00","13.922346174160502","15.82873493114907","1.9063887569885676","7.419386778087599e-06","8.105885027148702e-06","12.775395602935856","2.0423815536609267","2024-11-07"
"39.6818254932918","3.3288574218749996","12200012012313","ES","2024-11-07 16:00","33.20980490836092","33.57848937993603","0.36868447157510786","1.769790697327055e-05","1.7195522919742034e-05","1.077715796867935","0.20747184825563114","2024-11-07"
"41.84501214924693","2.889404296875","12022232002033","ES","2024-11-07 16:00","32.57034467775481","37.03347899799547","4.463134320240663","1.735713087700616e-05","1.896482089180361e-05","13.294871896856431","2.576369867328137","2024-11-07"
